timestamp,exchange,open,high,low,close,volume,trade_count,vwap
2022-04-29 06:14:00+00:00,FTXU,39438.0,39438.0,39438.0,39438.0,0.0042,1,39438.0
2022-04-29 06:15:00+00:00,CBSE,39440.36,39463.03,39428.79,39435.9,4.75255614,316,39445.8286265548
2022-04-29 06:16:00+00:00,CBSE,39433.56,39462.44,39431.14,39436.61,3.18029623,303,39448.6928130354
2022-04-29 06:17:00+00:00,CBSE,39436.75,39440.18,39410.23,39424.0,3.43628126,320,39423.9113646812
2022-04-29 06:18:00+00:00,CBSE,39421.36,39461.73,39418.97,39459.95,4.22997869,227,39446.5152971249
2022-04-29 06:18:00+00:00,ERSX,39454.0,39454.0,39454.0,39454.0,0.1343,1,39454.0
2022-04-29 06:19:00+00:00,CBSE,39461.48,39484.2,39452.64,39470.95,2.47092786,236,39468.7277692522
2022-04-29 06:20:00+00:00,CBSE,39470.94,39490.07,39468.3,39479.69,1.55043943,268,39481.573658623
2022-04-29 06:21:00+00:00,CBSE,39479.71,39486.71,39444.6,39455.91,1.70030178,226,39468.644353223
2022-04-29 06:22:00+00:00,CBSE,39456.51,39471.02,39449.93,39471.02,2.28252138,205,39459.7553456271
2022-04-29 06:23:00+00:00,CBSE,39472.24,39490.53,39472.24,39483.23,4.78393013,258,39481.3621928421
2022-04-29 06:24:00+00:00,CBSE,39486.36,39517.84,39457.84,39477.84,6.89977289,303,39484.5428949737
2022-04-29 06:24:00+00:00,ERSX,39503.0,39503.0,39503.0,39503.0,0.05,1,39503.0
2022-04-29 06:25:00+00:00,CBSE,39477.84,39495.41,39471.19,39486.1,3.28079012,238,39479.233676633
2022-04-29 06:26:00+00:00,CBSE,39486.22,39501.57,39481.66,39497.58,1.64060056,160,39489.4945753596
2022-04-29 06:27:00+00:00,CBSE,39498.34,39500.13,39482.67,39494.75,2.03976148,143,39492.6432724476
2022-04-29 06:28:00+00:00,CBSE,39494.74,39512.77,39493.54,39510.03,2.68898039,207,39502.140238128
2022-04-29 06:29:00+00:00,CBSE,39508.77,39524.15,39501.83,39506.82,1.09537483,180,39511.8606170716
2022-04-29 06:30:00+00:00,CBSE,39506.82,39514.18,39472.86,39482.5,2.98843898,258,39493.7900034334
2022-04-29 06:30:00+00:00,FTXU,39519.0,39519.0,39491.0,39491.0,0.0026,2,39492.0769230769
2022-04-29 06:31:00+00:00,CBSE,39482.51,39491.81,39475.97,39477.86,1.76952657,202,39482.3666930271
2022-04-29 06:32:00+00:00,CBSE,39479.08,39503.68,39478.93,39496.0,1.61553843,235,39495.64540766
2022-04-29 06:33:00+00:00,CBSE,39496.09,39512.64,39492.85,39504.99,1.73139695,240,39503.1124571517
2022-04-29 06:33:00+00:00,FTXU,39515.0,39515.0,39515.0,39515.0,0.0018,1,39515.0
2022-04-29 06:34:00+00:00,CBSE,39504.98,39529.07,39503.63,39512.09,2.7922886,229,39516.4843850188
2022-04-29 06:35:00+00:00,CBSE,39515.39,39538.56,39511.13,39538.56,6.94864727,261,39522.9986906795
2022-04-29 06:36:00+00:00,CBSE,39536.67,39547.39,39523.43,39534.52,7.6349715,342,39531.8975819231
2022-04-29 06:37:00+00:00,CBSE,39534.52,39564.02,39534.52,39550.34,9.91744675,316,39548.8581668375
2022-04-29 06:38:00+00:00,CBSE,39550.31,39560.4,39532.68,39558.88,8.01869984,326,39542.7531975365
2022-04-29 06:39:00+00:00,CBSE,39559.39,39560.4,39539.3,39550.72,3.42379875,238,39546.6081152909
2022-04-29 06:39:00+00:00,ERSX,39557.0,39557.0,39557.0,39557.0,0.0082,1,39557.0
2022-04-29 06:40:00+00:00,CBSE,39550.02,39563.45,39529.96,39547.09,4.98783728,263,39551.7999198589
2022-04-29 06:41:00+00:00,CBSE,39547.72,39547.73,39523.05,39529.41,1.1417416,228,39530.9761076812
2022-04-29 06:42:00+00:00,CBSE,39529.02,39537.5,39522.86,39529.59,2.66676442,214,39532.0978815321
2022-04-29 06:43:00+00:00,CBSE,39529.53,39549.88,39529.0,39543.04,2.3610664,142,39538.6676313198
2022-04-29 06:44:00+00:00,CBSE,39543.04,39560.4,39540.49,39541.4,5.89942372,188,39549.2494678728
2022-04-29 06:45:00+00:00,CBSE,39541.39,39545.54,39524.6,39525.95,3.14256015,226,39534.6036663425
2022-04-29 06:45:00+00:00,ERSX,39547.0,39547.0,39547.0,39547.0,0.2,1,39547.0
2022-04-29 06:46:00+00:00,CBSE,39525.92,39539.71,39521.21,39526.23,1.09778629,188,39527.9298125564
2022-04-29 06:47:00+00:00,CBSE,39525.69,39532.4,39519.17,39530.25,0.9737366,166,39525.2207232122
2022-04-29 06:48:00+00:00,CBSE,39530.25,39536.41,39522.87,39534.55,2.19944455,217,39530.4851326514
2022-04-29 06:48:00+00:00,FTXU,39535.0,39535.0,39535.0,39535.0,0.0002,1,39535.0
2022-04-29 06:49:00+00:00,CBSE,39535.11,39539.58,39522.43,39535.31,2.21625252,223,39531.9702910013
2022-04-29 06:50:00+00:00,CBSE,39535.84,39535.84,39484.84,39485.77,5.15155171,386,39504.7757819311
2022-04-29 06:51:00+00:00,CBSE,39489.82,39490.32,39464.24,39468.93,3.45586822,284,39472.412724818
2022-04-29 06:52:00+00:00,CBSE,39470.43,39490.04,39461.83,39480.98,3.90773301,262,39480.9040773931
2022-04-29 06:53:00+00:00,CBSE,39480.08,39494.27,39477.97,39487.67,1.74126133,218,39487.1126924501
2022-04-29 06:54:00+00:00,CBSE,39487.56,39490.87,39467.56,39473.6,3.96501293,194,39480.0255108307
2022-04-29 06:55:00+00:00,CBSE,39475.89,39491.36,39471.87,39485.23,4.00725974,295,39485.7443974062
2022-04-29 06:55:00+00:00,FTXU,39490.0,39490.0,39490.0,39490.0,0.003,1,39490.0
2022-04-29 06:56:00+00:00,CBSE,39486.35,39493.14,39479.84,39479.85,1.89514434,196,39487.1835773321
2022-04-29 06:56:00+00:00,FTXU,39488.0,39488.0,39488.0,39488.0,0.0025,1,39488.0
2022-04-29 06:57:00+00:00,CBSE,39482.11,39493.13,39476.22,39476.25,3.91759993,206,39484.6412074586
2022-04-29 06:57:00+00:00,FTXU,39476.0,39476.0,39476.0,39476.0,0.1227,1,39476.0
2022-04-29 06:58:00+00:00,CBSE,39476.25,39490.09,39469.3,39474.26,4.72459189,209,39481.4736667714
2022-04-29 06:59:00+00:00,CBSE,39474.26,39487.67,39446.89,39455.98,5.51973772,277,39471.3195444248
2022-04-29 07:00:00+00:00,CBSE,39454.33,39494.72,39448.45,39489.13,20.99755108,526,39474.4117041427
2022-04-29 07:01:00+00:00,CBSE,39489.09,39492.08,39432.57,39432.57,16.0191395,548,39467.6957761116
2022-04-29 07:01:00+00:00,FTXU,39449.0,39449.0,39449.0,39449.0,0.015,1,39449.0
2022-04-29 07:02:00+00:00,CBSE,39430.21,39454.32,39428.42,39433.79,1.80857851,286,39439.5169369583
2022-04-29 07:03:00+00:00,CBSE,39436.04,39453.79,39416.43,39442.7,5.52483226,248,39428.1332174671
2022-04-29 07:04:00+00:00,CBSE,39442.7,39446.68,39420.49,39446.68,2.80814631,242,39433.5325099738
2022-04-29 07:05:00+00:00,CBSE,39450.47,39451.87,39424.7,39439.96,2.88311591,274,39437.8194091037
2022-04-29 07:06:00+00:00,CBSE,39439.44,39454.28,39419.42,39420.89,8.13288058,292,39440.3717921112
2022-04-29 07:07:00+00:00,CBSE,39418.04,39466.29,39395.94,39457.74,15.36405959,511,39428.4427023403
2022-04-29 07:08:00+00:00,CBSE,39457.59,39475.66,39457.59,39470.54,4.56939023,232,39466.3426699305
2022-04-29 07:09:00+00:00,CBSE,39470.54,39497.45,39467.76,39494.53,6.26172055,379,39484.9827633959
2022-04-29 07:10:00+00:00,CBSE,39493.56,39496.27,39476.88,39478.6,1.81131436,232,39483.3173552988
2022-04-29 07:11:00+00:00,CBSE,39478.62,39483.58,39467.08,39480.45,3.98252854,304,39474.6691147449
2022-04-29 07:12:00+00:00,CBSE,39480.91,39483.94,39468.48,39477.6,1.88831256,228,39475.4788331952
2022-04-29 07:13:00+00:00,CBSE,39477.6,39477.91,39449.97,39452.89,6.83925954,288,39460.5421125539
2022-04-29 07:14:00+00:00,CBSE,39454.61,39459.24,39443.67,39453.91,3.41345976,258,39451.8607502061
2022-04-29 07:14:00+00:00,FTXU,39455.0,39455.0,39455.0,39455.0,0.0573,1,39455.0
2022-04-29 07:15:00+00:00,CBSE,39453.36,39468.4,39444.1,39460.99,5.60724529,339,39458.1328144825
2022-04-29 07:16:00+00:00,CBSE,39460.98,39460.98,39436.02,39447.32,6.24854649,245,39445.4526920403
2022-04-29 07:17:00+00:00,CBSE,39447.59,39453.21,39442.78,39446.98,4.04253647,255,39446.5909195424
2022-04-29 07:18:00+00:00,CBSE,39444.64,39449.85,39429.24,39444.17,3.55676217,252,39438.4996112029
2022-04-29 07:19:00+00:00,CBSE,39445.88,39450.2,39442.31,39445.42,1.95615185,202,39446.5253625052
2022-04-29 07:20:00+00:00,CBSE,39444.54,39460.98,39443.1,39450.29,3.05452425,291,39452.0390166679
2022-04-29 07:21:00+00:00,CBSE,39450.28,39467.83,39447.51,39463.46,1.91902926,158,39456.3267177373
2022-04-29 07:22:00+00:00,CBSE,39463.47,39488.57,39461.51,39488.44,2.10331521,314,39473.7982443257
2022-04-29 07:23:00+00:00,CBSE,39488.44,39494.27,39473.43,39490.56,5.44880303,241,39485.3434838998
2022-04-29 07:24:00+00:00,CBSE,39489.23,39502.29,39475.61,39501.18,8.58174288,282,39487.0195822456
2022-04-29 07:25:00+00:00,CBSE,39500.87,39513.3,39484.34,39502.52,9.50345938,394,39497.4269650267
2022-04-29 07:26:00+00:00,CBSE,39501.28,39520.0,39496.71,39517.74,5.69997678,236,39507.7287439591
2022-04-29 07:27:00+00:00,CBSE,39516.36,39530.38,39506.27,39510.05,10.92299752,297,39519.3400535396
2022-04-29 07:28:00+00:00,CBSE,39511.41,39520.58,39504.19,39516.43,4.65794101,297,39513.8599096971
2022-04-29 07:29:00+00:00,CBSE,39516.72,39534.63,39516.72,39532.8,5.57599492,227,39523.803779057
2022-04-29 07:29:00+00:00,FTXU,39517.0,39517.0,39517.0,39517.0,0.0754,1,39517.0
2022-04-29 07:30:00+00:00,CBSE,39532.67,39555.88,39520.87,39530.91,8.18927288,282,39537.9465826726
2022-04-29 07:31:00+00:00,CBSE,39532.45,39541.76,39507.11,39539.17,9.912203,295,39521.9550670629
2022-04-29 07:31:00+00:00,FTXU,39518.0,39518.0,39518.0,39518.0,0.1931,1,39518.0
2022-04-29 07:32:00+00:00,CBSE,39538.12,39541.48,39526.5,39539.34,4.73625362,267,39534.89369699
2022-04-29 07:33:00+00:00,CBSE,39539.34,39549.81,39527.72,39539.44,7.77415727,296,39539.9009223952
2022-04-29 07:34:00+00:00,CBSE,39539.31,39575.83,39525.6,39572.12,17.35858252,392,39549.4719582647
2022-04-29 07:34:00+00:00,FTXU,39540.0,39540.0,39540.0,39540.0,0.007,1,39540.0
2022-04-29 07:35:00+00:00,CBSE,39575.45,39579.65,39569.0,39577.74,2.20803714,211,39577.1113271826
2022-04-29 07:35:00+00:00,ERSX,39572.0,39572.0,39572.0,39572.0,0.02,2,39572.0
2022-04-29 07:36:00+00:00,CBSE,39577.73,39577.74,39553.51,39568.87,12.76944395,304,39563.3063004644
2022-04-29 07:37:00+00:00,CBSE,39568.87,39582.86,39564.59,39581.03,12.7747692,381,39573.1506720767
2022-04-29 07:38:00+00:00,CBSE,39579.41,39586.92,39565.59,39580.88,17.02649206,375,39576.8806827774
2022-04-29 07:39:00+00:00,CBSE,39579.65,39583.23,39568.02,39569.32,10.13648324,350,39575.4286762468
2022-04-29 07:39:00+00:00,ERSX,39577.0,39577.0,39577.0,39577.0,0.0556,2,39577.0
2022-04-29 07:39:00+00:00,FTXU,39565.0,39565.0,39562.0,39562.0,0.2452,2,39564.4078303426
2022-04-29 07:40:00+00:00,CBSE,39569.32,39572.87,39567.55,39572.28,3.61303485,222,39570.4767245744
2022-04-29 07:41:00+00:00,CBSE,39572.28,39575.34,39559.45,39570.5,9.13634091,278,39568.6321674468
2022-04-29 07:42:00+00:00,CBSE,39570.39,39580.48,39568.51,39574.91,8.56608995,307,39575.5348224022
2022-04-29 07:42:00+00:00,ERSX,39571.0,39571.0,39571.0,39571.0,0.0019,1,39571.0
2022-04-29 07:43:00+00:00,CBSE,39575.68,39576.3,39570.9,39571.19,3.52716125,190,39571.4638988282
2022-04-29 07:44:00+00:00,CBSE,39571.19,39577.63,39566.68,39571.46,2.20410995,240,39570.8511008415
2022-04-29 07:44:00+00:00,ERSX,39567.0,39567.0,39567.0,39567.0,0.0023,1,39567.0
2022-04-29 07:45:00+00:00,CBSE,39571.43,39572.39,39568.33,39571.36,0.6434896,156,39569.558693209
2022-04-29 07:45:00+00:00,ERSX,39567.0,39567.0,39567.0,39567.0,0.0015,1,39567.0
2022-04-29 07:46:00+00:00,CBSE,39571.37,39572.38,39548.49,39560.43,13.91542286,327,39561.7830907577
2022-04-29 07:46:00+00:00,ERSX,39555.3,39555.3,39555.3,39555.3,0.0016,1,39555.3
2022-04-29 07:46:00+00:00,FTXU,39563.0,39563.0,39547.0,39547.0,0.0008,2,39549.0
2022-04-29 07:47:00+00:00,CBSE,39558.43,39564.29,39558.0,39561.26,4.41895162,214,39560.4828489293
2022-04-29 07:48:00+00:00,CBSE,39561.25,39576.0,39557.64,39562.83,13.62124346,335,39566.1183777498
2022-04-29 07:48:00+00:00,ERSX,39557.0,39557.0,39554.2,39554.2,0.053,2,39556.8362264151
2022-04-29 07:49:00+00:00,CBSE,39559.58,39572.0,39554.76,39572.0,4.33960106,189,39559.9621708923
2022-04-29 07:49:00+00:00,ERSX,39557.0,39557.0,39557.0,39557.0,0.0058,1,39557.0
2022-04-29 07:50:00+00:00,CBSE,39572.0,39595.75,39572.0,39576.0,12.01607386,347,39582.8226692791
2022-04-29 07:50:00+00:00,ERSX,39567.9,39574.3,39567.9,39574.2,0.0212,3,39573.8905660377
2022-04-29 07:50:00+00:00,FTXU,39570.0,39579.0,39570.0,39578.0,0.5061,3,39578.6107488639
2022-04-29 07:51:00+00:00,CBSE,39577.1,39583.05,39564.48,39571.13,8.86788028,327,39575.0319441818
2022-04-29 07:52:00+00:00,CBSE,39570.48,39572.55,39552.81,39569.37,9.68451808,275,39566.7405505391
2022-04-29 07:52:00+00:00,ERSX,39562.6,39570.0,39562.6,39570.0,0.02,2,39566.3
2022-04-29 07:53:00+00:00,CBSE,39569.41,39599.42,39568.0,39599.41,8.48016978,268,39585.7843126305
2022-04-29 07:53:00+00:00,ERSX,39582.4,39583.0,39582.4,39583.0,0.0086,2,39582.588372093
2022-04-29 07:53:00+00:00,FTXU,39579.0,39579.0,39579.0,39579.0,0.1046,1,39579.0
2022-04-29 07:54:00+00:00,CBSE,39599.42,39612.63,39592.4,39604.17,10.43407063,334,39603.3395887512
